Image_ID,class,confidence,ymin,xmin,ymax,xmax,Path
id_og5x0uny64.jpg,Trophozoite,1.0,927,1540,957,1572,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_og5x0uny64.jpg
id_7z4kmeq9c7.jpg,Trophozoite,1.0,2050,2410,2145,2495,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_7z4kmeq9c7.jpg
id_311b3ld96p.jpg,Trophozoite,1.0,656,1388,690,1416,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_311b3ld96p.jpg
id_331urb6uko.jpg,Trophozoite,1.0,486,1578,524,1620,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_331urb6uko.jpg
id_7bbze5cgwz.jpg,NEG,1.0,0,0,0,0,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_7bbze5cgwz.jpg
id_womj1xex2p.jpg,Trophozoite,1.0,2288,3467,2431,3557,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_womj1xex2p.jpg
id_qie1sfe580.jpg,NEG,1.0,0,0,0,0,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_qie1sfe580.jpg
id_tuiwsxil2e.jpg,Trophozoite,1.0,225,950,263,984,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_tuiwsxil2e.jpg
id_e1dww3um75.jpg,Trophozoite,1.0,365,3389,466,3497,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_e1dww3um75.jpg
id_5gudsszz0t.jpg,Trophozoite,1.0,715,916,738,939,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_5gudsszz0t.jpg
id_7tgo99b7gy.jpg,Trophozoite,1.0,802,1131,840,1167,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_7tgo99b7gy.jpg
id_rtsfp3txbj.jpg,Trophozoite,1.0,1373,1566,1459,1663,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_rtsfp3txbj.jpg
id_wk0z6ogsez.jpg,Trophozoite,1.0,2034,1902,2143,2000,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_wk0z6ogsez.jpg
id_6ew1o5b678.jpg,WBC,1.0,938,558,1016,630,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_6ew1o5b678.jpg
id_dbq52ropeq.jpg,Trophozoite,1.0,920,3112,1017,3198,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_dbq52ropeq.jpg
id_1esqqvsjvk.jpg,WBC,1.0,316,566,395,644,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_1esqqvsjvk.jpg
id_rmwz6ce1dd.jpg,Trophozoite,1.0,163,1271,203,1296,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_rmwz6ce1dd.jpg
id_mbr5v2sscr.jpg,WBC,1.0,2352,1443,2553,1686,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_mbr5v2sscr.jpg
id_u5cxqsylou.jpg,WBC,1.0,766,2521,930,2669,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_u5cxqsylou.jpg
id_jl93f5rtzc.jpg,WBC,1.0,416,602,471,657,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_jl93f5rtzc.jpg
id_bhydrok4am.jpg,Trophozoite,1.0,1042,2263,1148,2349,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_bhydrok4am.jpg
id_syl8z4yeda.jpg,WBC,1.0,1532,285,1743,475,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_syl8z4yeda.jpg
id_nw02fw99a0.jpg,Trophozoite,1.0,327,465,362,500,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_nw02fw99a0.jpg
id_v6ojh6d9za.jpg,NEG,1.0,0,0,0,0,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_v6ojh6d9za.jpg
id_2vypqq561o.jpg,Trophozoite,1.0,2077,1438,2203,1569,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_2vypqq561o.jpg
id_9v4gg6m7bx.jpg,Trophozoite,1.0,1850,2040,1966,2146,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_9v4gg6m7bx.jpg
id_p2kuzgnz1b.jpg,Trophozoite,1.0,328,2806,413,2891,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_p2kuzgnz1b.jpg
id_a2py1fgxsj.jpg,Trophozoite,1.0,1585,2520,1700,2635,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_a2py1fgxsj.jpg
id_7yurhvqp72.jpg,Trophozoite,1.0,462,880,502,920,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_7yurhvqp72.jpg
id_ndhdv3wuvg.jpg,Trophozoite,1.0,426,677,458,709,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ndhdv3wuvg.jpg
id_cgyn1ix1ld.jpg,Trophozoite,1.0,1352,1169,1438,1261,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_cgyn1ix1ld.jpg
id_lqh7ff19v7.jpg,WBC,1.0,1200,354,1385,592,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_lqh7ff19v7.jpg
id_99wdvjeavb.jpg,WBC,1.0,178,719,246,791,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_99wdvjeavb.jpg
id_j80khun6jy.jpg,Trophozoite,1.0,893,145,982,227,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_j80khun6jy.jpg
id_bvmglcm4cb.jpg,Trophozoite,1.0,2880,772,2980,883,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_bvmglcm4cb.jpg
id_go7ph4k7a1.jpg,Trophozoite,1.0,702,1237,742,1277,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_go7ph4k7a1.jpg
id_9z6ajhl5wl.jpg,Trophozoite,1.0,1673,2165,1788,2274,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_9z6ajhl5wl.jpg
id_re74wr6nyy.jpg,Trophozoite,1.0,443,817,481,855,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_re74wr6nyy.jpg
id_f8hkv2boj5.jpg,WBC,1.0,136,1209,204,1275,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_f8hkv2boj5.jpg
id_8lm5i3hd8h.jpg,NEG,1.0,0,0,0,0,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_8lm5i3hd8h.jpg
id_ue5wezctio.jpg,Trophozoite,1.0,787,431,819,467,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ue5wezctio.jpg
id_iwm2km59xp.jpg,Trophozoite,1.0,34,1313,64,1341,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_iwm2km59xp.jpg
id_jqcv32ajje.jpg,Trophozoite,1.0,1603,2997,1710,3070,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_jqcv32ajje.jpg
id_m2ibf6zkn9.jpg,WBC,1.0,255,619,334,700,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_m2ibf6zkn9.jpg
id_4wkzpeu6or.jpg,Trophozoite,1.0,444,1596,560,1675,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_4wkzpeu6or.jpg
id_hp91msxiz1.jpg,Trophozoite,1.0,2416,2465,2531,2618,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_hp91msxiz1.jpg
id_ni84jbmadv.jpg,Trophozoite,1.0,2774,1469,2874,1580,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ni84jbmadv.jpg
id_zoa6mk680j.jpg,WBC,1.0,183,603,240,660,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_zoa6mk680j.jpg
id_q5oduazlas.jpg,WBC,1.0,2500,2140,2701,2325,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_q5oduazlas.jpg
id_io6mu601ef.jpg,Trophozoite,1.0,1810,1352,1891,1449,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_io6mu601ef.jpg
id_vmn1yepcxy.jpg,WBC,1.0,861,463,920,531,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_vmn1yepcxy.jpg
id_7g7lj99tg4.jpg,Trophozoite,1.0,367,522,401,554,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_7g7lj99tg4.jpg
id_8x0h7f3orn.jpg,Trophozoite,1.0,849,524,935,631,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_8x0h7f3orn.jpg
id_qk46xf80l5.jpg,WBC,1.0,450,1052,512,1114,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_qk46xf80l5.jpg
id_6r4u8vcjay.jpg,Trophozoite,1.0,827,853,863,893,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_6r4u8vcjay.jpg
id_ezd6x40fd0.jpg,Trophozoite,1.0,895,1124,927,1166,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ezd6x40fd0.jpg
id_ssc5cizh06.jpg,WBC,1.0,541,153,605,214,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ssc5cizh06.jpg
id_8ki9psqzdy.jpg,Trophozoite,1.0,645,3747,751,3847,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_8ki9psqzdy.jpg
id_hbn9jizhwv.jpg,Trophozoite,1.0,2460,2788,2580,2892,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_hbn9jizhwv.jpg
id_cqv7kuw7nl.jpg,Trophozoite,1.0,149,1159,180,1190,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_cqv7kuw7nl.jpg
id_is6qvm3hoj.jpg,Trophozoite,1.0,547,1235,594,1273,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_is6qvm3hoj.jpg
id_15rb0dgq66.jpg,Trophozoite,1.0,473,723,499,755,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_15rb0dgq66.jpg
id_2aztwqu09t.jpg,WBC,1.0,263,821,350,923,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_2aztwqu09t.jpg
id_y4hd9yvh59.jpg,Trophozoite,1.0,592,1116,628,1146,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_y4hd9yvh59.jpg
id_p1z8i43g1e.jpg,Trophozoite,1.0,579,1150,613,1184,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_p1z8i43g1e.jpg
id_43cevf8y4e.jpg,Trophozoite,1.0,1271,2863,1347,2924,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_43cevf8y4e.jpg
id_mwq9isyl2m.jpg,WBC,1.0,809,1887,999,2067,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_mwq9isyl2m.jpg
id_un4mi81hjl.jpg,WBC,1.0,1052,840,1216,999,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_un4mi81hjl.jpg
id_vodziadklf.jpg,WBC,1.0,622,742,694,799,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_vodziadklf.jpg
id_sho4od6kye.jpg,Trophozoite,1.0,1946,1120,2016,1180,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_sho4od6kye.jpg
id_dny0rwnv1d.jpg,Trophozoite,1.0,295,1700,421,1837,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_dny0rwnv1d.jpg
id_wbf7r0vube.jpg,Trophozoite,1.0,558,467,613,503,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_wbf7r0vube.jpg
id_rnjgrvrhj4.jpg,Trophozoite,1.0,202,1311,240,1345,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_rnjgrvrhj4.jpg
id_mzq1jmom69.jpg,WBC,1.0,600,738,644,800,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_mzq1jmom69.jpg
id_l7x18hhzkw.jpg,Trophozoite,1.0,971,2935,1036,3029,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_l7x18hhzkw.jpg
id_s91hx9uyin.jpg,Trophozoite,1.0,526,454,554,488,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_s91hx9uyin.jpg
id_7fd9tfijwa.jpg,WBC,1.0,286,1438,352,1504,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_7fd9tfijwa.jpg
id_gzxlbrjcqz.jpg,Trophozoite,1.0,673,1470,703,1510,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_gzxlbrjcqz.jpg
id_ic7er132w9.jpg,WBC,1.0,1353,2811,1527,2996,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ic7er132w9.jpg
id_58ee05nnpt.jpg,Trophozoite,1.0,600,681,632,717,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_58ee05nnpt.jpg
id_exyy777j5h.jpg,WBC,1.0,1279,1717,1512,1891,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_exyy777j5h.jpg
id_rnp8fcintk.jpg,Trophozoite,1.0,2066,2626,2151,2753,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_rnp8fcintk.jpg
id_oqzfsk3k6v.jpg,WBC,1.0,269,715,356,793,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_oqzfsk3k6v.jpg
id_bu04j7jxbr.jpg,Trophozoite,1.0,165,1642,210,1676,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_bu04j7jxbr.jpg
id_c85ykg3uy2.jpg,Trophozoite,1.0,812,887,846,925,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_c85ykg3uy2.jpg
id_ysi2242k6l.jpg,Trophozoite,1.0,825,931,855,963,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ysi2242k6l.jpg
id_ivac7m1wwl.jpg,Trophozoite,1.0,2017,1749,2126,1858,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ivac7m1wwl.jpg
id_4cgsb6hlt0.jpg,Trophozoite,1.0,1653,2201,1764,2308,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_4cgsb6hlt0.jpg
id_vq09s9hrah.jpg,Trophozoite,1.0,2957,2618,3083,2760,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_vq09s9hrah.jpg
id_s3k19v7ci3.jpg,Trophozoite,1.0,390,596,420,632,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_s3k19v7ci3.jpg
id_qyunwtmja4.jpg,Trophozoite,1.0,2597,585,2734,744,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_qyunwtmja4.jpg
id_gsazi483u2.jpg,Trophozoite,1.0,478,3593,562,3683,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_gsazi483u2.jpg
id_f1532fixpr.jpg,Trophozoite,1.0,331,1417,363,1449,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_f1532fixpr.jpg
id_rqs82d32qh.jpg,Trophozoite,1.0,2990,2695,3094,2804,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_rqs82d32qh.jpg
id_mfcxc19oba.jpg,Trophozoite,1.0,603,936,652,980,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_mfcxc19oba.jpg
id_8jlhuhhu5y.jpg,Trophozoite,1.0,994,1176,1023,1205,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_8jlhuhhu5y.jpg
id_du9knnffo5.jpg,Trophozoite,1.0,1939,201,2071,328,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_du9knnffo5.jpg
id_1c93ihgovo.jpg,WBC,1.0,1363,0,1564,174,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_1c93ihgovo.jpg
id_nfscssxd2u.jpg,WBC,1.0,656,719,726,783,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_nfscssxd2u.jpg
id_wxwqqxihii.jpg,WBC,1.0,656,1362,722,1426,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_wxwqqxihii.jpg
id_5yazfoieuu.jpg,Trophozoite,1.0,1643,2447,1743,2547,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_5yazfoieuu.jpg
id_3wnymfzd89.jpg,Trophozoite,1.0,682,3578,793,3668,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_3wnymfzd89.jpg
id_9cpyomw8az.jpg,Trophozoite,1.0,2346,1860,2446,1971,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_9cpyomw8az.jpg
id_tdb81ada4s.jpg,WBC,1.0,2552,1781,2785,1977,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_tdb81ada4s.jpg
id_3ntywh3ikt.jpg,NEG,1.0,0,0,0,0,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_3ntywh3ikt.jpg
id_a1jdwsbpyl.jpg,Trophozoite,1.0,332,1889,416,1985,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_a1jdwsbpyl.jpg
id_p1z8i43g1e.jpg,WBC,1.0,637,505,701,586,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_p1z8i43g1e.jpg
id_qicgns95fp.jpg,Trophozoite,1.0,207,969,240,1006,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_qicgns95fp.jpg
id_ysi2242k6l.jpg,Trophozoite,1.0,395,1190,431,1224,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ysi2242k6l.jpg
id_ngdidsmt6o.jpg,Trophozoite,1.0,539,1388,577,1445,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_ngdidsmt6o.jpg
id_s91hx9uyin.jpg,Trophozoite,1.0,643,480,671,516,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_s91hx9uyin.jpg
id_du9knnffo5.jpg,Trophozoite,1.0,1834,3292,1945,3414,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_du9knnffo5.jpg
id_a4dlrgudtn.jpg,WBC,1.0,877,3044,1083,3271,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_a4dlrgudtn.jpg
id_eb4ghgzugp.jpg,Trophozoite,1.0,692,700,732,738,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_eb4ghgzugp.jpg
id_86a2zngtjy.jpg,WBC,1.0,908,1180,965,1237,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_86a2zngtjy.jpg
id_obvyvrbfoa.jpg,Trophozoite,1.0,2219,1649,2351,1755,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_obvyvrbfoa.jpg
id_2h539a742j.jpg,WBC,1.0,683,685,755,749,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_2h539a742j.jpg
id_8ken1mdqby.jpg,WBC,1.0,322,169,533,359,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_8ken1mdqby.jpg
id_bqs4luq4kl.jpg,Trophozoite,1.0,1219,1233,1311,1325,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_bqs4luq4kl.jpg
id_a5nf4ezn3v.jpg,WBC,1.0,632,1014,693,1082,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_a5nf4ezn3v.jpg
id_nj6huth4i7.jpg,WBC,1.0,1268,1638,1490,1802,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_nj6huth4i7.jpg
id_q7l2awwq7g.jpg,Trophozoite,1.0,1348,2256,1470,2341,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_q7l2awwq7g.jpg
id_lvd73frjuz.jpg,Trophozoite,1.0,1591,3683,1697,3768,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_lvd73frjuz.jpg
id_49n2r2g61a.jpg,WBC,1.0,1464,1850,1612,1993,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_49n2r2g61a.jpg
id_cc2lcr49xv.jpg,WBC,1.0,191,940,259,1010,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_cc2lcr49xv.jpg
id_l90j3qhlpz.jpg,Trophozoite,1.0,238,1761,276,1799,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_l90j3qhlpz.jpg
id_2fnkrnht1g.jpg,Trophozoite,1.0,365,2663,471,2753,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_2fnkrnht1g.jpg
id_upkon5lrf2.jpg,Trophozoite,1.0,2449,1684,2591,1799,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_upkon5lrf2.jpg
id_22hbp9nu1d.jpg,WBC,1.0,8,1006,63,1059,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_22hbp9nu1d.jpg
id_zp4mfxd55p.jpg,Trophozoite,1.0,1823,1876,1934,1982,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_zp4mfxd55p.jpg
id_zrs3jxiyuh.jpg,WBC,1.0,885,719,964,789,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_zrs3jxiyuh.jpg
id_gip2419rqo.jpg,WBC,1.0,2790,2251,2954,2436,C:\Users\Owner\.cache\kagglehub\datasets\rajsahu2004\lacuna-malaria-detection-dataset\versions\1/images/id_gip2419rqo.jpg
